iteracion  mejor_solucion    distancia_euclidiana                 distancia_hamming
0         4440.0415052612225        0.0                                 0
1         4408.355568535793        0.0                                 0
2         4408.355568535793        0.0                                 0
3         4208.685654730967        0.0                                 0
4         3582.8835810192127        0.0                                 0
5         3582.8835810192127        0.0                                 0
6         3584.4296266022607        2.23606797749979                                 5
7         3461.379046973994        0.0                                 0
8         3461.379046973994        0.0                                 0
9         3464.438214667302        0.0                                 0
10         3339.771303023291        0.0                                 0
11         3339.771303023291        0.0                                 0
12         3359.2909187837276        0.0                                 0
13         3359.2909187837276        0.0                                 0
14         3003.23857146618        0.0                                 0
15         3002.4604597025564        0.0                                 0
16         2905.2721526330024        0.0                                 0
17         2905.2721526330024        0.0                                 0
18         2916.5943910770884        0.0                                 0
19         2916.5943910770884        2.23606797749979                                 5
20         2490.6385926449498        0.0                                 0
21         2466.576102765015        0.0                                 0
22         2466.576102765015        0.0                                 0
23         2501.6666874922225        0.0                                 0
24         2267.9505538016047        0.0                                 0
25         2267.9505538016047        0.0                                 0
26         2086.3396884571007        0.0                                 0
27         2079.1625458697927        0.0                                 0
28         2079.1625458697927        0.0                                 0
29         2111.757024596798        2.23606797749979                                 5
30         2110.1722060804673        0.0                                 0
31         1662.8443404564339        0.0                                 0
32         1662.8443404564339        0.0                                 0
33         1673.5390053473332        0.0                                 0
34         1849.0369896917643        0.0                                 0
35         1748.72653080084        0.0                                 0
36         1748.72653080084        2.23606797749979                                 5
37         1742.4431368967887        0.0                                 0
38         1742.4431368967887        0.0                                 0
39         1675.0304440370544        0.0                                 0
40         1661.0825725206512        0.0                                 0
41         1661.0825725206512        0.0                                 0
42         1661.0420093515877        0.0                                 0
43         1661.0420093515877        0.0                                 0
44         1649.2265741851913        0.0                                 0
45         1649.2265741851913        0.0                                 0
46         1656.3653869010714        0.0                                 0
47         1817.8293777483423        0.0                                 0
48         1838.3651109765585        0.0                                 0
49         1843.1212046139744        0.0                                 0
50         1843.5089848499274        0.0                                 0
51         1611.5296012134784        0.0                                 0
52         1610.2132006642871        0.0                                 0
53         1610.2132006642871        0.0                                 0
54         1617.848075502741        0.0                                 0
55         1544.84146656219        0.0                                 0
56         1544.84146656219        2.23606797749979                                 5
57         1543.5891591310474        0.0                                 0
58         1539.2596336654813        0.0                                 0
59         1513.4515436709821        0.0                                 0
60         1513.4515436709821        2.23606797749979                                 5
61         1506.6761048113005        0.0                                 0
62         1475.0861222461876        0.0                                 0
63         1475.0861222461876        0.0                                 0
64         1484.97602973198        2.23606797749979                                 5
65         1484.97602973198        0.0                                 0
66         1496.2515771386672        2.23606797749979                                 5
67         1496.1375494124595        0.0                                 0
68         1394.026137092811        0.0                                 0
69         1388.9923113698862        0.0                                 0
70         1387.6124006710331        0.0                                 0
71         1387.6124006710331        2.23606797749979                                 5
72         1387.6124006710331        2.23606797749979                                 5
73         1382.8558696409764        0.0                                 0
74         1382.4352951922153        0.0                                 0
75         1378.0614393319752        0.0                                 0
76         1378.0614393319752        2.23606797749979                                 5
77         1378.0614393319752        2.23606797749979                                 5
78         1378.0614393319752        0.0                                 0
79         1302.5065056513185        0.0                                 0
80         1220.6854843835356        0.0                                 0
81         1219.9192928449572        0.0                                 0
82         1219.9192928449572        2.23606797749979                                 5
83         1219.9192928449572        2.23606797749979                                 5
84         1215.956335278901        0.0                                 0
85         1169.0876445323472        0.0                                 0
86         1169.0876445323472        2.23606797749979                                 5
87         1169.0876445323472        0.0                                 0
88         1035.5242065283762        0.0                                 0
89         1035.5242065283762        2.23606797749979                                 5
90         1035.5242065283762        2.23606797749979                                 5
91         1035.5242065283762        0.0                                 0
92         1037.9338252503644        2.23606797749979                                 5
93         1037.9338252503644        2.23606797749979                                 5
94         1037.9338252503644        2.23606797749979                                 5
95         1037.7260580193574        0.0                                 0
96         1037.7260580193574        2.23606797749979                                 5
97         1037.7260580193574        0.0                                 0
98         1028.651285156114        0.0                                 0
99         1028.651285156114        2.23606797749979                                 5
100         1028.651285156114        2.23606797749979                                 5
101         1006.6757633868386        0.0                                 0
102         1006.6757633868386        2.23606797749979                                 5
103         1006.6757633868386        2.23606797749979                                 5
104         1006.3470438703326        0.0                                 0
105         983.5823482383881        0.0                                 0
106         976.6049020158981        0.0                                 0
107         821.6174914955016        0.0                                 0
108         821.6174914955016        2.23606797749979                                 5
109         821.265341228873        0.0                                 0
110         816.4852536506919        0.0                                 0
111         816.4852536506919        2.23606797749979                                 5
112         816.4852536506919        2.23606797749979                                 5
113         816.4852536506919        2.23606797749979                                 5
114         816.4852536506919        2.23606797749979                                 5
115         816.4852536506919        2.23606797749979                                 5
116         816.4852536506919        2.23606797749979                                 5
117         816.4852536506919        2.23606797749979                                 5
118         816.4852536506919        2.23606797749979                                 5
119         816.4852536506919        2.23606797749979                                 5
120         816.260326082961        0.0                                 0
121         816.260326082961        0.0                                 0
122         752.4391435935291        0.0                                 0
123         752.4391435935291        2.23606797749979                                 5
124         752.4391435935291        2.23606797749979                                 5
125         752.4391435935291        2.23606797749979                                 5
126         752.4391435935291        2.23606797749979                                 5
127         752.4391435935291        2.23606797749979                                 5
128         752.4391435935291        2.23606797749979                                 5
129         752.4391435935291        0.0                                 0
130         749.7973162066821        0.0                                 0
131         745.5206050702842        0.0                                 0
132         745.5206050702842        2.23606797749979                                 5
133         745.5206050702842        2.23606797749979                                 5
134         745.5206050702842        2.23606797749979                                 5
135         736.9273595734936        0.0                                 0
136         736.9273595734936        2.23606797749979                                 5
137         736.7165353403349        0.0                                 0
138         736.7165353403349        2.23606797749979                                 5
139         732.2183404153938        0.0                                 0
140         689.345723014491        0.0                                 0
141         689.1651139744893        0.0                                 0
142         689.1651139744893        2.23606797749979                                 5
143         689.1651139744893        2.23606797749979                                 5
144         681.0304932810122        0.0                                 0
145         678.1615000702159        0.0                                 0
146         667.783000056633        0.0                                 0
147         667.783000056633        2.23606797749979                                 5
148         667.783000056633        2.23606797749979                                 5
149         667.783000056633        2.23606797749979                                 5
150         667.783000056633        2.23606797749979                                 5
151         667.783000056633        2.23606797749979                                 5
152         665.6283749186616        0.0                                 0
153         665.6283749186616        2.23606797749979                                 5
154         665.6283749186616        2.23606797749979                                 5
155         665.6283749186616        2.23606797749979                                 5
156         665.6283749186616        2.23606797749979                                 5
157         665.6283749186616        2.23606797749979                                 5
158         665.6283749186616        2.23606797749979                                 5
159         584.2129572459459        0.0                                 0
160         584.2129572459459        2.23606797749979                                 5
161         584.2129572459459        2.23606797749979                                 5
162         581.975059045889        0.0                                 0
163         581.975059045889        2.23606797749979                                 5
164         581.975059045889        2.23606797749979                                 5
165         581.975059045889        2.23606797749979                                 5
166         581.975059045889        2.23606797749979                                 5
167         581.975059045889        2.23606797749979                                 5
168         581.975059045889        2.23606797749979                                 5
169         581.975059045889        2.23606797749979                                 5
170         573.6633081087557        0.0                                 0
171         573.6633081087557        2.23606797749979                                 5
172         549.1835204693922        0.0                                 0
173         538.6824698713154        0.0                                 0
174         538.6824698713154        2.23606797749979                                 5
175         538.4219111365845        0.0                                 0
176         538.4219111365845        2.23606797749979                                 5
177         536.7471627803207        0.0                                 0
178         536.7471627803207        2.23606797749979                                 5
179         536.7471627803207        2.23606797749979                                 5
180         536.7471627803207        2.23606797749979                                 5
181         536.7471627803207        2.23606797749979                                 5
182         536.7471627803207        2.23606797749979                                 5
183         536.389437718757        0.0                                 0
184         525.5218887103448        0.0                                 0
185         511.8981281866765        0.0                                 0
186         511.8981281866765        2.23606797749979                                 5
187         511.8981281866765        2.23606797749979                                 5
188         511.8981281866765        2.23606797749979                                 5
189         511.8981281866765        2.23606797749979                                 5
190         511.8981281866765        2.23606797749979                                 5
191         511.8981281866765        2.23606797749979                                 5
192         511.8981281866765        2.23606797749979                                 5
193         511.8981281866765        0.0                                 0
194         507.0220306577445        0.0                                 0
195         507.0220306577445        2.23606797749979                                 5
196         490.0199700415401        0.0                                 0
197         472.6374519188721        0.0                                 0
198         472.6374519188721        2.23606797749979                                 5
199         472.6374519188721        2.23606797749979                                 5
200         472.6374519188721        2.23606797749979                                 5
201         472.6374519188721        2.23606797749979                                 5
202         472.6374519188721        2.23606797749979                                 5
203         472.6374519188721        2.23606797749979                                 5
204         472.6374519188721        2.23606797749979                                 5
205         472.6374519188721        2.23606797749979                                 5
206         472.6374519188721        2.23606797749979                                 5
207         472.6374519188721        2.23606797749979                                 5
208         472.6374519188721        2.23606797749979                                 5
209         467.78283253199567        0.0                                 0
210         467.78283253199567        2.23606797749979                                 5
211         467.78283253199567        1.7320508075688772                                 3
212         467.78283253199567        2.23606797749979                                 5
213         467.78283253199567        2.23606797749979                                 5
214         467.78283253199567        0.0                                 0
215         463.63198766767965        0.0                                 0
216         463.63198766767965        2.23606797749979                                 5
217         462.083222933493        0.0                                 0
218         462.083222933493        2.23606797749979                                 5
219         461.157011451815        0.0                                 0
220         461.157011451815        2.23606797749979                                 5
221         461.157011451815        2.23606797749979                                 5
222         461.157011451815        2.23606797749979                                 5
223         461.157011451815        2.23606797749979                                 5
224         461.157011451815        2.23606797749979                                 5
225         461.157011451815        2.23606797749979                                 5
226         461.157011451815        2.23606797749979                                 5
227         461.157011451815        2.23606797749979                                 5
228         460.7597747605779        0.0                                 0
229         432.6774991402267        0.0                                 0
230         432.6774991402267        2.23606797749979                                 5
231         432.6774991402267        2.23606797749979                                 5
232         432.6774991402267        2.23606797749979                                 5
233         432.6774991402267        2.23606797749979                                 5
234         401.4991306850682        0.0                                 0
235         401.4991306850682        2.23606797749979                                 5
236         401.4991306850682        2.23606797749979                                 5
237         401.4991306850682        2.23606797749979                                 5
238         401.4991306850682        2.23606797749979                                 5
239         401.4991306850682        2.23606797749979                                 5
240         401.4991306850682        2.23606797749979                                 5
241         401.4991306850682        2.23606797749979                                 5
242         401.4991306850682        2.23606797749979                                 5
243         401.4991306850682        2.23606797749979                                 5
244         401.4991306850682        2.23606797749979                                 5
245         401.4991306850682        2.23606797749979                                 5
246         401.4991306850682        2.23606797749979                                 5
247         401.4991306850682        2.23606797749979                                 5
248         401.4991306850682        2.23606797749979                                 5
249         401.4991306850682        2.23606797749979                                 5
250         401.4991306850682        2.23606797749979                                 5
251         401.4991306850682        2.23606797749979                                 5
252         401.4991306850682        2.23606797749979                                 5
253         401.4991306850682        2.23606797749979                                 5
254         401.4991306850682        2.23606797749979                                 5
255         401.4991306850682        2.23606797749979                                 5
256         401.4991306850682        2.23606797749979                                 5
257         401.4991306850682        2.23606797749979                                 5
258         401.4991306850682        2.23606797749979                                 5
259         401.4991306850682        2.23606797749979                                 5
260         391.9897841855374        0.0                                 0
261         391.9897841855374        2.23606797749979                                 5
262         391.9897841855374        2.23606797749979                                 5
263         391.9897841855374        2.23606797749979                                 5
264         391.9897841855374        2.23606797749979                                 5
265         391.9897841855374        2.23606797749979                                 5
266         391.9897841855374        2.23606797749979                                 5
267         385.309928543379        0.0                                 0
268         385.309928543379        2.23606797749979                                 5
269         385.309928543379        2.23606797749979                                 5
270         385.309928543379        2.23606797749979                                 5
271         385.309928543379        2.23606797749979                                 5
272         333.0144569356977        0.0                                 0
273         333.0144569356977        2.23606797749979                                 5
274         329.75938593821405        0.0                                 0
275         329.75938593821405        2.23606797749979                                 5
