iteracion  mejor_solucion    distancia_euclidiana                 distancia_hamming
0         30.864633937495014        0.0                                 0
1         30.864633937495014        0.0                                 0
2         32.47691289493007        0.0                                 0
3         33.441376781411655        0.0                                 0
4         33.441376781411655        0.0                                 0
5         33.36567677979462        0.0                                 0
6         32.586990917538294        0.0                                 0
7         32.438034398364984        0.0                                 0
8         30.744718933095356        0.0                                 0
9         30.744718933095356        0.0                                 0
10         30.866429863691202        0.0                                 0
11         30.866655513770787        0.0                                 0
12         30.16283258029333        0.0                                 0
13         30.16283258029333        0.0                                 0
14         27.948248998623583        0.0                                 0
15         27.948248998623583        0.0                                 0
16         27.947467027053435        0.0                                 0
17         27.94039063816084        0.0                                 0
18         27.94039063816084        0.0                                 0
19         30.91991288220843        0.0                                 0
20         31.292238678964193        0.0                                 0
21         32.607676090722634        0.0                                 0
22         31.48159748468044        0.0                                 0
23         30.73881521865772        0.0                                 0
24         30.73881521865772        0.0                                 0
25         30.72421118442008        0.0                                 0
26         30.72421118442008        0.0                                 0
27         30.954872262933474        0.0                                 0
28         31.915433713809684        0.0                                 0
29         31.351767722059442        0.0                                 0
30         31.351767722059442        0.0                                 0
31         32.09589366530499        0.0                                 0
32         33.35986569676441        0.0                                 0
33         33.35988451369103        0.0                                 0
34         31.98265210103655        0.0                                 0
35         31.44626194163476        0.0                                 0
36         31.44626194163476        0.0                                 0
37         31.63031308645905        0.0                                 0
38         31.626519284451494        0.0                                 0
39         31.619932525552443        0.0                                 0
40         29.83950501744474        0.0                                 0
41         29.83950501744474        0.0                                 0
42         29.84657046342919        0.0                                 0
43         30.046582494004955        0.0                                 0
44         29.933047404447443        0.0                                 0
45         29.930555429220178        0.0                                 0
46         29.917189693367778        0.0                                 0
47         29.917189693367778        0.0                                 0
48         29.76684983324508        0.0                                 0
49         29.76684983324508        0.0                                 0
50         29.889515289937727        0.0                                 0
51         29.489981208653187        0.0                                 0
52         29.489981208653187        0.0                                 0
53         29.551237250632518        0.0                                 0
54         29.574231560355305        0.0                                 0
55         29.57426455611214        0.0                                 0
56         30.650491308819593        0.0                                 0
57         30.650491308819593        0.0                                 0
58         29.8590358671125        0.0                                 0
59         26.838118122861577        0.0                                 0
60         26.096160323999875        0.0                                 0
61         26.096160323999875        0.0                                 0
62         26.19311418752505        0.0                                 0
63         26.359880561687444        0.0                                 0
64         25.948341671483856        0.0                                 0
65         25.845154324518397        0.0                                 0
66         25.845154324518397        0.0                                 0
67         25.192766357367876        0.0                                 0
68         25.049885162920077        0.0                                 0
69         25.049875641703814        0.0                                 0
70         25.049825979309478        0.0                                 0
71         23.77692781771561        0.0                                 0
72         23.388735347933398        0.0                                 0
73         23.388735347933398        0.0                                 0
74         24.78876471622682        0.0                                 0
75         25.719873888265404        0.0                                 0
76         25.985087467032297        0.0                                 0
77         25.985087467032297        0.0                                 0
78         24.667256647802436        0.0                                 0
79         24.667256647802436        0.0                                 0
80         24.775829640676534        0.0                                 0
81         23.048400144790023        0.0                                 0
82         20.46210066288863        0.0                                 0
83         20.46210066288863        0.0                                 0
84         22.648841791050742        0.0                                 0
85         23.51958889814114        0.0                                 0
86         23.522319991404757        0.0                                 0
87         23.626067433216047        0.0                                 0
88         23.015131589556976        0.0                                 0
89         23.015131589556976        0.0                                 0
90         22.69668306758209        0.0                                 0
91         22.682869991599667        0.0                                 0
92         22.682794668664098        0.0                                 0
93         22.60674303490185        0.0                                 0
94         22.60674303490185        0.0                                 0
95         22.86282419207254        0.0                                 0
96         22.86282419207254        0.0                                 0
97         24.67932081952082        0.0                                 0
98         24.715736527790597        2.23606797749979                                 5
99         23.75190466832156        0.0                                 0
100         23.75190466832156        0.0                                 0
101         22.274701346667584        0.0                                 0
102         22.274701346667584        0.0                                 0
103         23.053787869354345        0.0                                 0
104         23.671363865512873        0.0                                 0
105         23.339163312445677        0.0                                 0
106         23.046477605613713        0.0                                 0
107         23.046477605613713        0.0                                 0
108         23.079199761644574        0.0                                 0
109         23.079199761644574        0.0                                 0
110         23.258886605207582        0.0                                 0
111         27.368548429025903        0.0                                 0
112         27.368548429025903        2.23606797749979                                 5
113         27.35289760469734        0.0                                 0
114         27.35289760469734        0.0                                 0
115         26.692892101675255        0.0                                 0
116         26.692892101675255        2.23606797749979                                 5
117         26.692892101675255        2.23606797749979                                 5
118         26.686338358484175        0.0                                 0
119         26.686338358484175        2.23606797749979                                 5
120         26.686338358484175        0.0                                 0
121         28.047665786343345        0.0                                 0
122         28.042507110162624        0.0                                 0
123         27.723551202503796        0.0                                 0
124         27.62586572875527        0.0                                 0
125         26.050478223567545        0.0                                 0
126         26.050478223567545        0.0                                 0
127         26.792183927498037        2.23606797749979                                 5
128         26.792183927498037        2.23606797749979                                 5
129         22.5312073865407        0.0                                 0
130         22.5312073865407        2.23606797749979                                 5
131         22.497278285024898        0.0                                 0
132         22.497278285024898        0.0                                 0
133         23.778885108842246        0.0                                 0
134         23.85285007611362        2.23606797749979                                 5
135         23.226052262458364        0.0                                 0
136         22.826667583063198        0.0                                 0
137         22.826667583063198        2.23606797749979                                 5
138         22.826667583063198        0.0                                 0
139         24.29076625350057        0.0                                 0
140         22.919651897853353        0.0                                 0
141         22.644575121456537        0.0                                 0
142         22.282584215713655        0.0                                 0
143         21.985226091652155        0.0                                 0
144         21.74928181195092        0.0                                 0
145         21.74928181195092        0.0                                 0
146         21.761218755625578        0.0                                 0
147         21.83231115686284        0.0                                 0
148         22.099410987182285        0.0                                 0
149         22.155810254044866        0.0                                 0
150         22.073560266934138        0.0                                 0
151         22.073560266934138        2.23606797749979                                 5
152         20.7212732880986        0.0                                 0
153         20.7212732880986        0.0                                 0
154         20.82657257944701        2.23606797749979                                 5
155         20.695526449819116        0.0                                 0
156         20.695526449819116        2.23606797749979                                 5
157         20.695526449819116        2.23606797749979                                 5
158         20.695526449819116        0.0                                 0
159         20.64333340006437        0.0                                 0
160         20.64333340006437        2.23606797749979                                 5
161         20.545813393933834        0.0                                 0
162         19.97004025231079        0.0                                 0
163         19.97004025231079        2.23606797749979                                 5
164         19.97004025231079        2.23606797749979                                 5
165         19.97004025231079        0.0                                 0
166         19.97164334288273        2.23606797749979                                 5
167         19.801422941485903        0.0                                 0
168         19.795056581824966        0.0                                 0
169         19.795056581824966        2.23606797749979                                 5
170         19.795056581824966        2.23606797749979                                 5
171         19.795056581824966        2.23606797749979                                 5
172         19.772788955628805        0.0                                 0
173         19.772788955628805        2.23606797749979                                 5
174         19.772788955628805        2.23606797749979                                 5
175         19.66273850571326        0.0                                 0
176         19.017051185967414        0.0                                 0
177         19.017051185967414        0.0                                 0
178         19.033945116456223        0.0                                 0
179         19.033945116456223        2.23606797749979                                 5
180         17.266959258530242        0.0                                 0
181         17.26685379688494        0.0                                 0
182         16.99871195556046        0.0                                 0
183         16.94241617766096        0.0                                 0
184         16.94241617766096        0.0                                 0
185         16.94257445310488        2.23606797749979                                 5
186         16.94257445310488        1.7320508075688772                                 3
187         16.94257445310488        2.23606797749979                                 5
188         16.94257445310488        0.0                                 0
189         16.97070279177639        2.23606797749979                                 5
190         16.82638183698785        0.0                                 0
191         16.82638183698785        2.23606797749979                                 5
